a	It is a little speech that I have written for him.
privity	There is no privity of contract between an underlessee and the superior landlord, but the latter can enforce against the former restrictive covenants of which he had notice; it is the duty of the underlessee to inform himself as to the covenants of the original lease, and, if he enters and takes possession, he will be considered to have had full notice of, and will be bound by, these covenants.
privet	The insects feed upon ash, lilac, privet and jasmine leaves.
proactive	When you take a proactive attitude and steps to put a business continuity plan in place, you are demonstrating to your customers, employees and shareholders that your company will be a stable one, no matter what circumstances lie ahead.
prison	My prison had only a kerosene lamp for light.
prizeman	After attending the Academy at Edinburgh and spending a session at the University, he went up to Cambridge as a member of Peterhouse, and graduated as senior wrangler and first Smith's prizeman in 1852.
prisoner	The prisoner was led away.
privy	The ol' boys at the station are about split down the middle but we're not privy to Byrne's lifestyle and I suppose that's the key.
probability	What reason was there for assuming any probability of an uprising in the city?
probably	She was probably right.
privileged	They were privileged to ask alms throughout Scotland.
probation	Three men, during that period of probation, won a prominent place in their country's history, Generals Agustin Gamarra, Felipe Santiago Salaverry, and Andres Santa Cruz.
probabilistic	In particular he will be looking at some policy implications of moves toward more probabilistic forecasts of climate change.
probationer	An Act of Assembly of 1753 declares pactions simoniacal whereby a minister or probationer before presentation and as a means of obtaining it bargains not to raise a process of augmentation of stipend or demand reparation or enlargement of his manse or glebe after induction.
probabilism	Newman (1801-1890), maintaining the authority of conscience and the probabilism of the understanding, concluded to the necessity of a higher authority in the primitive church.
probe	We are therefore forced to pause awhile, and probe beneath the surface.
probate	It had probate jurisdiction and wills were registered.
problem	The problem wasn't Dulce or his father.
pro	Yes, pro football player Michael Vick raised dogs for dogfighting.
probationary	Everyone who wants to become a police officer has to complete a two-year probationary period working on the beat as a patrol constable.
probity	In that position he won repute for his organizing capacity, great power of work and unswerving probity - the last of which qualities was none too common in the French armies at that time.
probing	His face was sober, the blue eyes probing her mind again.
problematic	Going back and forth between these strategies is problematic, to say the least.
probable	This phylogeny, the author thinks, is the most probable of all.
problematical	It ran counter to the ideas suggested in 1527 on the captivity of Clement VII., that England and France should set up independent patriarchates; and its success depended upon the problematical destruction of Charles V.'s power in Italy.
proboscidian	It is worthy of notice that in those Nemertines which make a very free use of their proboscis, and in which it is seen to be continually protruded and retracted, the walls of the proboscidian sheath are enormously muscular.
procedural	This is particularly true for procedural tips.
procedure	The civil procedure was kept secret.
proceed	You may now proceed through the checkout.
proboscidea	In these species the actinula is parasitic upon another medusa; for instance, Cunoctantha octonaria upon Turritopsis, C. proboscidea upon Liriope or Geryonia.
proceeding	That proceeding, in February 1806, constitutes the basis of the Continental System.
proboscis	A proboscis absent, but jaws usually present.
process	My God, I can't even process that!
procession	The procession was very imposing.
processor	She made sure her computer was solely a word processor with no on line capabilities so no one could ever hack into it.
processional	For once the Honda Cadet final was fairly processional with Sean Babington leading from lights to flag with Nick Evans in his wheel tracks.
proclaim	Proclaim the pure and perfect life.
proclamation	On the 31st of October President Lincoln issued a proclamation declaring Nevada a state.
proclivity	I prefer to work with people that have a proclivity to be efficient and reliable.
proconsul	He was subsequently appointed proconsul of Asia or Syria, but nothing further is known of his life.
